id,category,query1,query2,label
1814,肺结核,肺结核适合什么运动?,什么运动适合肺结核患者,1
1815,肺结核,肺结核适合什么运动?,肺结核有哪些症状,0
1816,肺结核,肺结核适合什么运动?,肺结核怎样治疗,0
1817,肺结核,肺结核适合什么运动?,肺结核怎么引起的,0
1818,肺结核,问下治肺结核乙胺丁醇好不好,问下治肺结核乙胺丁醇好吗？,1
1819,肺结核,问下治肺结核乙胺丁醇好不好,问下治疗肺结核用乙胺丁醇好不好？,1
1820,肺结核,问下治肺结核乙胺丁醇好不好,肺结核打几天乙胺丁醇能好？,0
1821,肺结核,问下治肺结核乙胺丁醇好不好,肺结核为什吃乙胺丁醇不管用？,0
1822,肺结核,问下治肺结核乙胺丁醇好不好,治疗肺结核用阿奇好还是乙胺丁醇好？,0
1823,肺结核,吡嗪酰胺有何功效可以治疗肺结核吗,吡嗪酰胺有什么作用可以用来治疗肺结核吗？,1
1824,肺结核,吡嗪酰胺有何功效可以治疗肺结核吗,吡嗪酰胺功效是什么能否治疗肺结核？,1
1825,肺结核,吡嗪酰胺有何功效可以治疗肺结核吗,吡嗪酰胺治疗肺结核有没有不良后果？,0
1826,肺结核,吡嗪酰胺有何功效可以治疗肺结核吗,吡嗪酰胺的注意事项是什么？,0
1827,肺结核,吡嗪酰胺有何功效可以治疗肺结核吗,吡嗪酰胺能治什么疾病？,0
1828,肺结核,，怎么可以治疗肺结核病,如何治疗肺结核病？,1
1829,肺结核,，怎么可以治疗肺结核病,患有肺结核病怎么治？,1
1830,肺结核,，怎么可以治疗肺结核病,肺结核病有什么症状？,0
1831,肺结核,，怎么可以治疗肺结核病,如何诊断儿童肺结核？,0
1832,肺结核,肺结核 一到下午头痛加重怎么办？,头痛并且肺结核，下午头痛加重怎么办？,1
1833,肺结核,肺结核 一到下午头痛加重怎么办？,下午头痛加重并且一直肺结核怎么办？,1
1834,肺结核,肺结核 一到下午头痛加重怎么办？,肺结核一到下午头痛加重可以用哪些药？,0
1835,肺结核,肺结核 一到下午头痛加重怎么办？,肺结核一到下午头痛加重是什么原因？,0
1836,肺结核,肺结核 一到下午头痛加重怎么办？,肺结核 一到下午头痛加重要加大药量吗？,0
1837,肺结核,肺结核头痛怎样鉴别？,头痛与肺结核怎么鉴别？,1
1838,肺结核,肺结核头痛怎样鉴别？,怎样鉴别肺结核与头痛？,1
1839,肺结核,肺结核头痛怎样鉴别？,肺结核吃什么药?,0
1840,肺结核,肺结核头痛怎样鉴别？,肺结核咳嗽如何治疗?,0
1841,肺结核,肺结核头痛怎样鉴别？,肺结核症状严重吗?,0
1842,肺结核,肺结核症状严重吗?,肺结核症状明显吗？,1
1843,肺结核,肺结核症状严重吗?,严重吗？上呼吸道的感染症状。,1
1844,肺结核,肺结核症状严重吗?,肺结核引起的小儿咳嗽怎么治疗？,0
1845,肺结核,肺结核症状严重吗?,肺结核吃什么药?,0
1846,肺结核,肺结核症状严重吗?,肺结核咳嗽如何治疗?,0
1847,肺结核,儿子是肺结核医生开了博利康尼是吗,儿子是肺结核医生开了博利康尼管用吗？,1
1848,肺结核,儿子是肺结核医生开了博利康尼是吗,儿子是肺结核医生开了博利康尼有效果吗？,1
1849,肺结核,儿子是肺结核医生开了博利康尼是吗,小孩肺结核吃博利康尼多久能好？,0
1850,肺结核,儿子是肺结核医生开了博利康尼是吗,小孩肺结核有哪些症状？,0
1851,肺结核,儿子是肺结核医生开了博利康尼是吗,小孩肺结核吃博利康尼有何副作用？,0
1852,肺结核,肺结核会有哪些症状，严重不,肺结核有什么样的症状，严不严重？,1
1853,肺结核,肺结核会有哪些症状，严重不,肺结核的症状是什么，严重不？,1
1854,肺结核,肺结核会有哪些症状，严重不,肺结核病是否能治？,0
1855,肺结核,肺结核会有哪些症状，严重不,肺结核病是怎么造成的？,0
1856,肺结核,肺结核会有哪些症状，严重不,肺结核的要注意什么？,0
1857,肺结核,肺结核的治疗方法有哪些,治疗肺结核有什么方法？,1
1858,肺结核,肺结核的治疗方法有哪些,肺结核有哪些治疗方案？,1
1859,肺结核,肺结核的治疗方法有哪些,咳嗽并且喘，算是肺结核吗？,0
1860,肺结核,肺结核的治疗方法有哪些,咳嗽肺结核是什么？,0
1861,肺结核,肺结核的治疗方法有哪些,如何诊断儿童咳嗽肺结核？,0
1862,肺结核,咳嗽肺结核做雾化管用吗,做雾化对咳嗽肺结核有用吗,1
1863,肺结核,咳嗽肺结核做雾化管用吗,咳嗽肺结核做雾化效果好吗,1
1864,肺结核,咳嗽肺结核做雾化管用吗,咳嗽肺结核该如何用药？,0
1865,肺结核,咳嗽肺结核做雾化管用吗,咳嗽肺结核如何治疗？,0
1866,肺结核,咳嗽肺结核做雾化管用吗,什么叫咳嗽肺结核？,0
1867,肺结核,咳嗽肺结核，是由什么原因造成的,咳嗽肺结核的病因是什么？,1
1868,肺结核,咳嗽肺结核，是由什么原因造成的,咳嗽肺结核是什么原因诱发的？,1
1869,肺结核,咳嗽肺结核，是由什么原因造成的,咳嗽肺结核病人有什么注意事项吗？,0
1870,肺结核,咳嗽肺结核，是由什么原因造成的,咳嗽肺结核是什么？,0
1871,肺结核,咳嗽肺结核，是由什么原因造成的,咳嗽肺结核症状是什么？,0
1872,肺结核,肺结核病平时应该注意什么?,得了肺结核病平时应该注意哪些问题？,1
1873,肺结核,肺结核病平时应该注意什么?,肺结核病人平时应注意什么好？,1
1874,肺结核,肺结核病平时应该注意什么?,得了肺结核病怎么办呢？,0
1875,肺结核,肺结核病平时应该注意什么?,肺结核病是怎么得上的？,0
1876,肺结核,肺结核病平时应该注意什么?,肺结核病有哪些症状？,0
1877,肺结核,如何预防小儿肺结核？,小儿肺结核如何预防？,1
1878,肺结核,如何预防小儿肺结核？,肺结核小儿如恶化预防？,1
1879,肺结核,如何预防小儿肺结核？,小儿肺结核会留下后遗症吗？,0
1880,肺结核,如何预防小儿肺结核？,小儿肺结核的病因是什么？,0
1881,肺结核,如何预防小儿肺结核？,小儿肺结核吃药没有效果怎么办？,0
1882,肺结核,宝宝2岁肺结核反复发烧该怎么办,2岁宝宝肺结核反复发烧怎么办,1
1883,肺结核,宝宝2岁肺结核反复发烧该怎么办,宝宝2岁肺结核反复发烧该怎么治疗,1
1884,肺结核,宝宝2岁肺结核反复发烧该怎么办,3岁宝宝肺结核反复发烧怎么办,0
1885,肺结核,宝宝2岁肺结核反复发烧该怎么办,2岁宝宝肺结核反复发烧，怎么回事？,0
1886,肺结核,宝宝2岁肺结核反复发烧该怎么办,2岁多宝宝肺结核反复发烧头疼怎么办,0
1887,肺结核,小儿肺结核可以用哪些对氨水杨酸？,肺结核小儿可以用哪些对氨水杨酸？,1
1888,肺结核,小儿肺结核可以用哪些对氨水杨酸？,小儿肺结核对氨水杨酸可以用哪些？,1
1889,肺结核,小儿肺结核可以用哪些对氨水杨酸？,小儿肺结核怎么办？,0
1890,肺结核,小儿肺结核可以用哪些对氨水杨酸？,小儿肺结核有哪些症状？,0
1891,肺结核,小儿肺结核可以用哪些对氨水杨酸？,小儿肺结核可以预防吗？,0
1892,肺结核,小儿肺结核怎么样治疗,小儿肺结核如何治疗？,1
1893,肺结核,小儿肺结核怎么样治疗,怎样治疗小儿肺结核？,1
1894,肺结核,小儿肺结核怎么样治疗,小儿肺结核严重吗？,0
1895,肺结核,小儿肺结核怎么样治疗,小儿肺结核有什么症状呢？,0
1896,肺结核,小儿肺结核怎么样治疗,小儿肺结核的注意事项是什么？,0
1897,肺结核,小儿肺结核要怎么医治？,怎么治疗小儿肺结核？,1
1898,肺结核,小儿肺结核要怎么医治？,小儿肺结核该如何医治？,1
1899,肺结核,小儿肺结核要怎么医治？,怎么诊断小儿肺结核？,0
1900,肺结核,小儿肺结核要怎么医治？,小儿肺结核有哪些症状？,0
1901,肺结核,小儿肺结核要怎么医治？,小儿肺结核吃什么食物好？,0
1902,肺结核,小孩患肺结核，还低烧，怎么办？,宝宝肺结核持续低烧不退如何是好？,1
1903,肺结核,小孩患肺结核，还低烧，怎么办？,小孩患肺结核，还低烧，该怎么处理办？,1
1904,肺结核,小孩患肺结核，还低烧，怎么办？,肺结核会一直低烧的吗？,0
1905,肺结核,小孩患肺结核，还低烧，怎么办？,小孩肺结核出院后会持续低热吗？,0
1906,肺结核,小孩患肺结核，还低烧，怎么办？,孩子5岁肺结核阳性低烧正常吗？,0
1907,肺结核,得了肺结核要注意些什么？？？谢谢,得了肺结核要注意哪些问题？,1
1908,肺结核,得了肺结核要注意些什么？？？谢谢,得了肺结核有什么需要注意的？,1
1909,肺结核,得了肺结核要注意些什么？？？谢谢,得了肺结核有什么症状？,0
1910,肺结核,得了肺结核要注意些什么？？？谢谢,肺结核病的病因是什么？,0
1911,肺结核,得了肺结核要注意些什么？？？谢谢,肺结核病的治疗方法有什么？,0
1912,肺结核,成年人会得肺结核吗？,成年人会不会得肺结核？,1
1913,肺结核,成年人会得肺结核吗？,成年人是否会患上肺结核吗？,1
1914,肺结核,成年人会得肺结核吗？,肺结核感染可以自愈吗？,0
1915,肺结核,成年人会得肺结核吗？,肺结核严重吗？,0
1916,肺结核,成年人会得肺结核吗？,肺结核会有哪些症状？,0
1917,肺结核,肺结核吃什么药好?,肺结核吃什么药管用?,1
1918,肺结核,肺结核吃什么药好?,肺结核适宜服用什么药?,1
1919,肺结核,肺结核吃什么药好?,肺结核怎么治?,0
1920,肺结核,肺结核吃什么药好?,肺结核有哪些症状?,0
1921,肺结核,肺结核吃什么药好?,肺结核有潜伏期吗?,0
1922,肺结核,肺结核，吃异烟肼好使吗,治疗肺结核，吃异烟肼管用吗？,1
1923,肺结核,肺结核，吃异烟肼好使吗,吃异烟肼对于治疗肺结核有效吗？,1
1924,肺结核,肺结核，吃异烟肼好使吗,肺结核需要吃什么药？,0
1925,肺结核,肺结核，吃异烟肼好使吗,异烟肼有副作用吗？,0
1926,肺结核,肺结核，吃异烟肼好使吗,肺结核有什么症状？,0
1927,肺结核,治疗肺结核哪种药为首选,治疗肺结核首选哪种药为好？,1
1928,肺结核,治疗肺结核哪种药为首选,哪种药治疗肺结核最好？,1
1929,肺结核,治疗肺结核哪种药为首选,治疗肺结核的方法有哪些?,0
1930,肺结核,治疗肺结核哪种药为首选,肺结核有什么症状？,0
1931,肺结核,治疗肺结核哪种药为首选,肺结核会发生病变吗？,0
1932,肺结核,肺结核发作不吃药能扛过去吗,肺结核发作不吃药能行吗？,1
1933,肺结核,肺结核发作不吃药能扛过去吗,肺结核发作时不吃药可取吗？,1
1934,肺结核,肺结核发作不吃药能扛过去吗,肺结核发作有什么症状？,0
1935,肺结核,肺结核发作不吃药能扛过去吗,肺结核有什么方法治疗，可以彻底治好吗？,0
1936,肺结核,肺结核发作不吃药能扛过去吗,肺结核发作可以吃水果吗？,0
1937,肺结核,肺结核怎么治，能去根吗,如何治疗肺结核，这种病能根治吗？,1
1938,肺结核,肺结核怎么治，能去根吗,肺结核有什么方法治疗，可以彻底治好吗？,1
1939,肺结核,肺结核怎么治，能去根吗,肺结核有哪些症状？,0
1940,肺结核,肺结核怎么治，能去根吗,肺结核治疗期间不能吃什么？,0
1941,肺结核,肺结核怎么治，能去根吗,肺结核能运动吗？,0
1942,肺结核,肺结核的治疗方法有哪些,肺结核有哪些治疗手段,1
1943,肺结核,肺结核的治疗方法有哪些,肺结核都有是啥治疗方法,1
1944,肺结核,肺结核的治疗方法有哪些,肺结核会遗传吗,0
1945,肺结核,肺结核的治疗方法有哪些,肺结核的禁忌是什么,0
1946,肺结核,肺结核的治疗方法有哪些,肺结核影响身高吗,0
1947,肺结核,肺结核的治疗方法有哪些,肺结核有哪些治疗方法,1
1948,肺结核,肺结核的治疗方法有哪些,肺结核的治疗方法有多少,1
1949,肺结核,肺结核的治疗方法有哪些,肺结核是不是呼吸困难引起的,0
1950,肺结核,肺结核的治疗方法有哪些,普通肺结核最佳治疗的方法是什么,0
1951,肺结核,肺结核的治疗方法有哪些,什么是肺结核的过敏原,0
1952,肺结核,肺结核要注意些什么吗?,肺结核患者的注意事项是什么？,1
1953,肺结核,肺结核要注意些什么吗?,肺结核患者要注意的是什么？,1
1954,肺结核,肺结核要注意些什么吗?,肺结核患者有哪些症状？,0
1955,肺结核,肺结核要注意些什么吗?,肺结核好治吗？,0
1956,肺结核,肺结核要注意些什么吗?,肺结核的病因是什么？,0
1957,肺结核,酶联素悬剂治疗小儿肺结核有效果吗？,酶联素悬剂治疗小儿肺结核管用吗？,1
1958,肺结核,酶联素悬剂治疗小儿肺结核有效果吗？,用酶联素悬剂治疗小儿肺结核见效吗？,1
1959,肺结核,酶联素悬剂治疗小儿肺结核有效果吗？,酶联素悬剂有什么副作用？,0
1960,肺结核,酶联素悬剂治疗小儿肺结核有效果吗？,酶联素悬剂治疗小儿肺结核用法用量是什么？,0
1961,肺结核,酶联素悬剂治疗小儿肺结核有效果吗？,小儿肺结核是什么症状？,0
1962,肺结核,"肺结核吃什么药,可以不吃吗","肺结核吃什么药,能不吃吗",1
1963,肺结核,"肺结核吃什么药,可以不吃吗","肺结核可以吃什么药,能不吃吗",1
1964,肺结核,"肺结核吃什么药,可以不吃吗",产后肺结核吃什么药不影响奶制,0
1965,肺结核,"肺结核吃什么药,可以不吃吗",肺结核吃什么药最好？肺结核吃什么药最有效,0
1966,肺结核,"肺结核吃什么药,可以不吃吗",肺结核吃什么药最有效,0
1967,肺结核,中医可以治疗小儿肺结核吗？,中医能治小儿肺结核吗？,1
1968,肺结核,中医可以治疗小儿肺结核吗？,中医能否治疗小儿肺结核？,1
1969,肺结核,中医可以治疗小儿肺结核吗？,中医如何治疗小儿肺结核？,0
1970,肺结核,中医可以治疗小儿肺结核吗？,中医治疗小儿肺结核有效果吗？,0
1971,肺结核,中医可以治疗小儿肺结核吗？,治疗小儿肺结核有什么方法？,0
1972,肺结核,肺结核怎么治疗,肺结核应该怎么办,1
1973,肺结核,肺结核怎么治疗,肺结核该如何治疗,1
1974,肺结核,肺结核怎么治疗,肺结核能活多久,0
1975,肺结核,肺结核怎么治疗,肺结核是不是很严重,0
1976,肺结核,肺结核怎么治疗,肺结核是怎样得的,0
1977,肺结核,咳嗽肺结核有什么危害呢?,咳嗽肺结核会对人体造成什么危害,1
1978,肺结核,咳嗽肺结核有什么危害呢?,得了咳嗽肺结核会有什么后果,1
1979,肺结核,咳嗽肺结核有什么危害呢?,咳嗽肺结核用药有哪些,0
1980,肺结核,咳嗽肺结核有什么危害呢?,咳嗽肺结核症状有哪些？,0
1981,肺结核,咳嗽肺结核有什么危害呢?,什么是咳嗽变异肺结核,0
